14140,E00329,ショーボンドホールディングス株式会社,S100P8NH,120,2022-09-29 09:14:00,2021-07-01,2022-06-30,有価証券報告書－第15期(令和3年7月1日－令和4年6月30日),/1/14140/2022/DescriptionOfBusiness,665,/1/14140/2022/BusinessRisks,1890,/1/14140/2022/BusinessPolicyEtc,2156,/1/14140/2022/EdinetInfo,1074
14170,E24558,株式会社ミライト・ホールディングス,S100O90S,120,2022-06-15 12:00:00,2021-04-01,2022-03-31,有価証券報告書－第12期(令和3年4月1日－令和4年3月31日),/1/14170/2022/DescriptionOfBusiness,616,/1/14170/2022/BusinessRisks,2345,/1/14170/2022/BusinessPolicyEtc,2939,/1/14170/2022/EdinetInfo,1069
14180,E24512,インターライフホールディングス株式会社,S100O4KJ,120,2022-05-27 11:01:00,2021-03-01,2022-02-28,有価証券報告書－第12期(令和3年3月1日－令和4年2月28日),/1/14180/2022/DescriptionOfBusiness,1677,/1/14180/2022/BusinessRisks,967,/1/14180/2022/BusinessPolicyEtc,1926,/1/14180/2022/EdinetInfo,1081
14190,E27305,タマホーム株式会社,S100P32D,120,2022-08-25 15:00:00,2021-06-01,2022-05-31,有価証券報告書－第24期(令和3年6月1日－令和4年5月31日),/1/14190/2022/DescriptionOfBusiness,6045,/1/14190/2022/BusinessRisks,3016,/1/14190/2022/BusinessPolicyEtc,1186,/1/14190/2022/EdinetInfo,1021
14200,E27273,サンヨーホームズ株式会社,S100OF8W,120,2022-06-24 15:02:00,2021-04-01,2022-03-31,有価証券報告書－第26期(令和3年4月1日－令和4年3月31日),/1/14200/2022/DescriptionOfBusiness,806,/1/14200/2022/BusinessRisks,5139,/1/14200/2022/BusinessPolicyEtc,2556,/1/14200/2022/EdinetInfo,1040
14290,E30126,株式会社日本アクア,S100NQKU,120,2022-03-25 14:01:00,2021-01-01,2021-12-31,有価証券報告書－第18期(令和3年1月1日－令和3年12月31日),/1/14290/2022/DescriptionOfBusiness,5218,/1/14290/2022/BusinessRisks,5088,/1/14290/2022/BusinessPolicyEtc,2500,/1/14290/2022/EdinetInfo,1022
14300,E31306,ファーストコーポレーション株式会社,S100P3FT,120,2022-08-29 09:42:00,2021-06-01,2022-05-31,有価証券報告書－第11期(令和3年6月1日－令和4年5月31日),/1/14300/2022/DescriptionOfBusiness,1554,/1/14300/2022/BusinessRisks,5096,/1/14300/2022/BusinessPolicyEtc,2449,/1/14300/2022/EdinetInfo,1068
14310,E31614,株式会社Ｌｉｂ　Ｗｏｒｋ,S100P9TE,120,2022-09-30 10:00:00,2021-07-01,2022-06-30,有価証券報告書－第25期(令和3年7月1日－令和4年6月30日),/1/14310/2022/DescriptionOfBusiness,2038,/1/14310/2022/BusinessRisks,5565,/1/14310/2022/BusinessPolicyEtc,3270,/1/14310/2022/EdinetInfo,1039
14330,E31731,ベステラ株式会社,S100NYS4,120,2022-04-28 13:05:00,2021-02-01,2022-01-31,有価証券報告書－第49期(令和3年2月1日－令和4年1月31日),/1/14330/2022/DescriptionOfBusiness,3194,/1/14330/2022/BusinessRisks,4318,/1/14330/2022/BusinessPolicyEtc,4182,/1/14330/2022/EdinetInfo,1015
14340,E31741,ＪＥＳＣＯホールディングス株式会社,S100PON9,120,2022-11-25 15:12:00,2021-09-01,2022-08-31,有価証券報告書－第53期(令和3年9月1日－令和4年8月31日),/1/14340/2022/DescriptionOfBusiness,4375,/1/14340/2022/BusinessRisks,4120,/1/14340/2022/BusinessPolicyEtc,3623,/1/14340/2022/EdinetInfo,1069
14350,E31925,株式会社Ｒｏｂｏｔ　Ｈｏｍｅ,S100NSAH,120,2022-03-30 13:43:00,2021-01-01,2021-12-31,有価証券報告書－第16期(令和3年1月1日－令和3年12月31日),/1/14350/2022/DescriptionOfBusiness,878,/1/14350/2022/BusinessRisks,4377,/1/14350/2022/BusinessPolicyEtc,2891,/1/14350/2022/EdinetInfo,1052
14360,E32163,株式会社フィット,S100OT7R,120,2022-07-29 11:33:00,2021-05-01,2022-04-30,有価証券報告書－第14期(令和3年5月1日－令和4年4月30日),/1/14360/2022/DescriptionOfBusiness,705,/1/14360/2022/BusinessRisks,2984,/1/14360/2022/BusinessPolicyEtc,2467,/1/14360/2022/EdinetInfo,1015
14380,E32682,株式会社岐阜造園,S100PVYU,120,2022-12-27 14:00:00,2021-10-01,2022-09-30,有価証券報告書－第57期(令和3年10月1日－令和4年9月30日),/1/14380/2022/DescriptionOfBusiness,2714,/1/14380/2022/BusinessRisks,2232,/1/14380/2022/BusinessPolicyEtc,3333,/1/14380/2022/EdinetInfo,1016
14390,E32906,株式会社安江工務店,S100NS5J,120,2022-03-30 15:45:00,2021-01-01,2021-12-31,有価証券報告書－第47期(令和3年1月1日－令和3年12月31日),/1/14390/2022/DescriptionOfBusiness,2301,/1/14390/2022/BusinessRisks,9823,/1/14390/2022/BusinessPolicyEtc,3547,/1/14390/2022/EdinetInfo,1022
14430,E33535,技研ホールディングス株式会社,S100OHQ3,120,2022-06-27 16:20:00,2021-04-01,2022-03-31,有価証券報告書－第5期(令和3年4月1日－令和4年3月31日),/1/14430/2022/DescriptionOfBusiness,801,/1/14430/2022/BusinessRisks,1776,/1/14430/2022/BusinessPolicyEtc,2049,/1/14430/2022/EdinetInfo,1051
14440,E33910,株式会社ニッソウ,S100PEJO,120,2022-10-26 15:30:00,2021-08-01,2022-07-31,有価証券報告書－第34期(令和3年8月1日－令和4年7月31日),/1/14440/2022/DescriptionOfBusiness,1595,/1/14440/2022/BusinessRisks,4517,/1/14440/2022/BusinessPolicyEtc,2149,/1/14440/2022/EdinetInfo,1015
14460,E34095,株式会社キャンディル,S100PUY7,120,2022-12-23 15:32:00,2021-10-01,2022-09-30,有価証券報告書－第9期(令和3年10月1日－令和4年9月30日),/1/14460/2022/DescriptionOfBusiness,4584,/1/14460/2022/BusinessRisks,3956,/1/14460/2022/BusinessPolicyEtc,2493,/1/14460/2022/EdinetInfo,1027
